fase,idade,iaa,ieg,ips,ipp,ida,mat,por,ipv,ian,defasagem,genero_f,genero_m,instituição_tipo_1,instituição_tipo_2,instituição_tipo_3,instituição_tipo_4,instituição_tipo_5,instituição_tipo_6,instituição_tipo_7
2,10,7.502,9.7826086955,6.885,7.03125,6.75,6.0,7.5,7.5825,10.0,0,0,1,1,0,0,0,0,0,0
2,12,10.002,7.204968943999999,6.255,6.40625,5.75,5.0,6.5,5.9125,5.0,-1,0,1,1,0,0,0,0,0,0
2,13,7.002,8.695652174,4.375,7.03125,5.25,5.0,5.5,5.8325,5.0,-1,1,0,1,0,0,0,0,0,0
2,12,9.502,4.188311688500001,4.375,5.78125,2.5,0.0,5.0,4.835,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,0.0,7.1428571430000005,6.26,7.65625,3.25,3.0,3.5,7.0,10.0,0,1,0,1,0,0,0,0,0,0
2,12,7.917,7.7236842105,4.375,6.40625,6.5,7.0,6.0,6.415,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,7.502,9.523809524,7.51,7.1875,7.0,7.0,7.0,7.21,10.0,0,1,0,1,0,0,0,0,0,0
2,13,9.502,7.3291925465,7.51,7.1875,6.25,6.0,6.5,6.75,5.0,-1,0,1,1,0,0,0,0,0,0
2,10,9.002,9.5445134575,8.135,8.75,8.25,9.0,7.5,8.755,10.0,0,1,0,1,0,0,0,0,0,0
2,13,9.502,8.4368530025,5.625,6.5625,5.25,6.0,4.5,6.415,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.002,9.7826086955,6.255,7.65625,8.0,8.0,8.0,7.705,5.0,-1,1,0,1,0,0,0,0,0,0
2,13,7.502,5.983436853,5.625,6.5625,6.75,7.0,6.5,6.04,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,8.502,7.763975155000001,7.51,7.5,7.25,6.0,8.5,7.54,10.0,0,0,1,1,0,0,0,0,0,0
2,12,8.002,8.0020703935,5.625,7.1875,6.75,6.0,7.5,6.4075,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,8.002,7.525879916999999,7.51,7.03125,6.75,6.0,7.5,6.79,10.0,0,0,1,1,0,0,0,0,0,0
2,13,0.0,6.873706004,6.255,7.65625,4.0,8.0,0.0,6.9975,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,8.502,8.6542443065,6.885,7.5,9.25,9.0,9.5,8.0,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.002,7.960662526,5.625,6.71875,7.5,7.0,8.0,6.2875,10.0,0,1,0,1,0,0,0,0,0,0
2,12,10.002,9.0890269155,7.51,7.65625,7.0,7.0,7.0,7.7475,10.0,0,1,0,1,0,0,0,0,0,0
2,12,8.502,10.0,7.51,7.8125,9.25,9.0,9.5,8.4975,10.0,0,1,0,1,0,0,0,0,0,0
2,12,8.502,5.7660455485,5.625,6.5625,8.0,7.0,9.0,6.535,5.0,-1,1,0,1,0,0,0,0,0,0
2,12,9.002,8.871635610999999,7.51,7.03125,9.25,10.0,8.5,7.2475,5.0,-1,1,0,1,0,0,0,0,0,0
2,12,7.418,8.198757764,5.625,6.5625,8.75,8.0,9.5,6.165,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,10.002,6.3272311215000006,7.51,7.03125,3.25,4.0,2.5,5.83,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,8.002,7.152777778,6.885,9.166666667,9.5,10.0,9.0,8.666666667,10.0,0,1,0,1,0,0,0,0,0,0
2,10,9.002,10.0,7.51,7.5,8.5,9.0,8.0,7.386666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,10.002,6.573529412,7.51,8.333333333,6.25,6.0,6.5,6.386666667,10.0,0,0,1,1,0,0,0,0,0,0
2,11,9.002,5.250626566499999,3.755,5.0,2.75,2.0,3.5,4.67,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.002,7.5438596495,7.51,7.5,8.5,10.0,7.0,7.273333333,10.0,0,1,0,1,0,0,0,0,0,0
2,10,9.002,8.070175439,7.51,7.5,5.0,7.0,3.0,6.993333333,10.0,0,1,0,1,0,0,0,0,0,0
2,13,8.002,9.722222222,7.51,7.5,7.25,8.0,6.5,6.77,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,9.002,10.0,6.26,7.5,8.5,8.0,9.0,8.17,10.0,0,0,1,0,1,0,0,0,0,0
2,10,10.002,9.5138888885,5.635,7.5,9.5,9.0,10.0,7.946666667,10.0,1,1,0,1,0,0,0,0,0,0
2,12,9.502,8.5416666665,7.51,7.5,8.25,8.0,8.5,7.273333333,5.0,-1,0,1,1,0,0,0,0,0,0
2,10,8.502,7.4305555555,7.51,7.5,8.0,8.0,8.0,7.33,10.0,0,0,1,1,0,0,0,0,0,0
2,12,9.002,7.0760869565,7.51,8.125,6.25,7.0,5.5,7.75,10.0,0,0,1,1,0,0,0,0,0,0
2,11,9.502,10.0,5.635,8.4375,8.5,8.0,9.0,8.7525,10.0,0,1,0,1,0,0,0,0,0,0
2,12,10.002,9.7826086955,5.01,7.65625,7.25,6.0,8.5,7.875,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.002,8.010869565,7.51,6.40625,5.0,5.0,5.0,6.2875,10.0,0,0,1,1,0,0,0,0,0,0
2,14,10.002,6.4239130435,6.26,6.5625,3.75,4.0,3.5,5.7525,5.0,-2,0,1,1,0,0,0,0,0,0
2,11,10.002,8.1235697945,7.51,7.5,7.0,5.0,9.0,7.7475,10.0,0,1,0,1,0,0,0,0,0,0
2,13,7.418,7.913043478500001,6.255,5.78125,7.5,6.0,9.0,6.54,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,8.002,6.666666667,6.255,6.875,4.25,4.0,4.5,7.1225,10.0,0,0,1,1,0,0,0,0,0,0
2,10,9.502,9.75,9.38,8.90625,8.0,6.0,10.0,9.215,10.0,1,1,0,0,1,0,0,0,0,0
2,12,8.502,6.1965811965,7.51,7.1875,4.25,4.0,4.5,6.0325,10.0,0,0,1,1,0,0,0,0,0,0
2,12,8.502,8.875,7.51,7.1875,5.5,6.229781160799239,5.5,6.9975,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,9.168,8.6630434785,7.51,7.96875,8.25,7.0,9.5,7.915,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.502,7.4782608695,7.51,7.1875,7.0,7.0,7.0,7.165,10.0,0,0,1,1,0,0,0,0,0,0
2,12,8.502,8.782608695499999,7.51,6.875,4.75,4.0,5.5,6.8275,5.0,-1,1,0,1,0,0,0,0,0,0
2,14,8.502,5.0,7.51,7.5,0.0,0.0,0.0,6.8725,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,9.502,7.913043478500001,7.51,5.78125,6.5,6.0,7.0,5.7475,10.0,0,0,1,1,0,0,0,0,0,0
2,14,9.002,10.0,6.26,7.5,7.0,5.0,9.0,7.89,5.0,-1,1,0,1,0,0,0,0,0,0
2,13,9.002,7.7432712215,5.625,7.5,5.0,5.0,5.0,7.386666667,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,8.002,5.431372549,6.26,7.916666667,5.75,6.0,5.5,7.056666667,10.0,0,0,1,1,0,0,0,0,0,0
2,11,9.002,9.3271221535,7.51,7.5,6.0,5.0,7.0,6.883333333,10.0,0,0,1,1,0,0,0,0,0,0
2,12,8.002,8.219461698,7.51,7.916666667,4.0,8.0,0.0,7.213333333,10.0,0,0,1,1,0,0,0,0,0,0
2,13,10.002,9.5652173915,6.26,7.708333333,8.25,7.0,9.5,7.833333333,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,8.002,7.111801242,7.51,7.5,3.5,7.0,0.0,6.716666667,10.0,0,1,0,1,0,0,0,0,0,0
2,12,9.002,5.793478261000001,6.26,6.666666667,5.0,5.0,5.0,5.663333333,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,8.002,8.010869565,7.51,7.5,7.5,8.0,7.0,7.22,10.0,0,1,0,1,0,0,0,0,0,0
2,12,8.502,7.0910973085,5.625,6.875,6.5,6.0,7.0,6.89,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.502,9.5652173915,6.26,6.666666667,7.75,8.0,7.5,6.333333333,5.0,-1,1,0,0,0,1,0,0,0,0
2,12,9.002,6.25,7.51,7.5,6.5,6.0,7.0,7.78,10.0,0,0,1,1,0,0,0,0,0,0
2,11,9.502,8.3954451345,6.26,7.5,7.25,7.0,7.5,7.386666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,0.0,8.4782608695,7.51,7.5,5.75,6.0,5.5,7.666666667,10.0,0,0,1,1,0,0,0,0,0,0
2,9,8.002,8.8141025645,7.51,8.75,8.0,6.0,10.0,8.45,10.0,1,0,1,1,0,0,0,0,0,0
2,11,8.002,9.109730849,6.26,7.708333333,8.75,9.0,8.5,8.723333333,10.0,0,0,1,1,0,0,0,0,0,0
2,11,8.002,9.7727272725,5.635,9.375,8.75,8.0,9.5,9.4,10.0,0,1,0,0,1,0,0,0,0,0
2,11,8.002,10.0,6.26,9.0625,7.5,7.5,7.5,9.23,10.0,0,0,1,1,0,0,0,0,0,0
2,12,8.002,9.5454545455,6.26,9.6875,9.75,9.5,10.0,9.4,10.0,0,1,0,0,1,0,0,0,0,0
2,12,9.585,6.0,6.26,7.8125,3.25,3.5,3.0,6.163333333,10.0,0,0,1,1,0,0,0,0,0,0
2,11,8.502,8.8636363635,6.26,8.75,7.25,8.0,6.5,8.003333333,10.0,0,0,1,1,0,0,0,0,0,0
2,12,8.502,7.8468899525,7.51,7.1875,4.0,3.5,4.5,5.946666667,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.334,5.068181818,5.63,7.5,4.75,3.0,6.5,5.443333333,5.0,-1,1,0,1,0,0,0,0,0,0
2,12,8.002,4.2676767675,7.51,7.5,6.25,6.5,6.0,5.826666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.502,10.0,6.26,8.4375,8.5,7.0,10.0,8.73,10.0,0,0,1,1,0,0,0,0,0,0
2,11,0.0,6.7794117645,7.51,7.5,4.25,8.5,0.0,5.84,10.0,0,1,0,1,0,0,0,0,0,0
2,11,9.002,8.318181818,7.51,8.75,8.25,8.5,8.0,8.223333333,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.502,7.613636363499999,6.885,8.125,3.25,3.5,3.0,5.606666667,10.0,0,0,1,1,0,0,0,0,0,0
2,12,6.918,5.75,6.26,8.125,7.0,6.5,7.5,6.053333333,10.0,0,0,1,1,0,0,0,0,0,0
2,12,9.002,5.714285714500001,7.51,7.8125,4.25,2.5,6.0,6.773333333,10.0,0,1,0,1,0,0,0,0,0,0
2,12,0.0,5.0227272725,7.51,6.875,2.0,4.0,0.0,6.996666667,10.0,0,1,0,1,0,0,0,0,0,0
2,13,8.502,7.840909091,7.51,8.125,7.0,5.0,9.0,6.33,5.0,-1,1,0,1,0,0,0,0,0,0
2,12,8.418,9.25,6.885,8.125,6.5,6.0,7.0,7.11,10.0,0,1,0,1,0,0,0,0,0,0
2,10,8.418,9.519450801,6.26,8.4375,5.75,4.0,7.5,7.783333333,10.0,0,0,1,0,1,0,0,0,0,0
2,11,9.502,8.3333333335,6.885,8.4375,3.5,2.0,5.0,7.556666667,10.0,0,0,1,1,0,0,0,0,0,0
2,10,8.002,8.7757437075,7.51,8.125,4.5,3.5,5.5,7.723333333,10.0,0,1,0,1,0,0,0,0,0,0
2,12,5.25,9.75,7.51,7.8125,7.75,9.0,6.5,6.11,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,9.002,6.7734553775,7.51,8.125,5.75,3.0,8.5,7.666666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,9.502,10.0,7.51,8.4375,5.0,4.5,5.5,7.5,10.0,0,1,0,1,0,0,0,0,0,0
2,10,8.002,7.8804347825,7.51,8.4375,6.0,3.0,9.0,8.336666667,10.0,0,0,1,0,0,1,0,0,0,0
2,11,9.502,9.7368421055,7.51,8.75,8.5,8.0,9.0,8.783333333,10.0,0,0,1,1,0,0,0,0,0,0
2,11,9.502,8.8152173915,6.26,9.0625,9.25,9.0,9.5,8.84,10.0,0,1,0,1,0,0,0,0,0,0
2,12,8.002,7.628205128,7.51,7.8125,5.25,3.5,7.0,7.39,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,8.002,9.75,7.51,8.4375,7.25,5.0,9.5,8.506666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,9.002,3.054347826,6.885,7.1875,4.25,5.0,3.5,5.053333333,10.0,0,0,1,1,0,0,0,0,0,0
2,12,8.502,8.2212885155,7.51,7.916666667,5.25,3.0,7.5,7.326666667,5.0,-1,1,0,1,0,0,0,0,0,0
2,12,9.168,4.840909091,7.51,6.666666667,7.25,8.0,6.5,6.723333333,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.002,4.9043062200000005,7.51,6.875,5.25,4.0,6.5,5.553333333,10.0,0,0,1,1,0,0,0,0,0,0
2,12,6.834,6.112440191499999,7.51,8.125,7.0,4.5,9.5,7.39,10.0,0,1,0,1,0,0,0,0,0,0
2,13,7.502,10.0,7.51,8.958333333,2.75,3.0,2.5,7.723333333,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,7.418,9.090909091,7.51,7.5,7.5,8.0,7.0,7.053333333,10.0,0,0,1,1,0,0,0,0,0,0
2,12,7.502,6.2272727275,7.51,8.333333333,7.75,6.5,9.0,7.776666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.002,6.931818182000001,7.51,7.916666667,5.5,4.5,6.5,7.663333333,10.0,0,1,0,1,0,0,0,0,0,0
2,11,7.002,9.7727272725,7.51,9.166666667,9.25,8.5,10.0,8.786666667,10.0,0,1,0,0,1,0,0,0,0,0
2,12,7.5,4.6136363635,5.63,5.833333333,6.75,5.0,8.5,6.94,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,8.502,5.7272727275,7.51,8.125,5.0,4.0,6.0,5.936666667,10.0,0,1,0,1,0,0,0,0,0,0
2,13,9.502,7.5252525255,7.51,8.75,3.75,3.0,4.5,6.943333333,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,9.002,6.8660287085,7.51,8.125,4.5,3.0,6.0,5.826666667,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,7.418,8.3863636365,7.51,7.708333333,5.25,3.0,7.5,7.556666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,9.502,9.068181818,7.51,8.541666667,9.5,9.0,10.0,8.73,10.0,0,0,1,1,0,0,0,0,0,0
2,12,6.834,3.5064935065,7.51,5.0,4.75,4.0,5.5,2.943333333,5.0,-1,0,1,1,0,0,0,0,0,0
2,11,7.918,9.090909091,7.51,7.916666667,5.25,5.0,5.5,7.5,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.002,8.3874458875,7.51,6.458333333,3.5,0.0,7.0,7.886666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,7.502,7.012987013,7.51,8.333333333,8.75,9.0,8.5,6.723333333,10.0,0,0,1,1,0,0,0,0,0,0
2,12,6.918,4.448051948,7.51,4.583333333,5.0,5.0,5.0,3.776666667,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.002,4.188311688500001,7.51,4.166666667,4.5,4.0,5.0,2.996666667,5.0,-1,0,1,1,0,0,0,0,0,0
2,10,7.502,7.2294372295,7.51,7.5,9.25,10.0,8.5,8.166666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,8.502,6.5151515155,7.51,6.666666667,7.5,7.0,8.0,7.446666667,10.0,0,0,1,1,0,0,0,0,0,0
2,11,10.002,9.7727272725,7.51,9.583333333,10.0,10.0,10.0,9.003333333,10.0,0,1,0,1,0,0,0,0,0,0
2,11,9.502,10.0,7.51,8.75,9.0,8.0,10.0,8.893333333,10.0,0,1,0,1,0,0,0,0,0,0
2,11,10.002,9.3271221535,7.51,8.4375,8.75,8.0,9.5,8.556666667,10.0,0,1,0,1,0,0,0,0,0,0
2,12,9.502,7.525879916999999,7.51,5.9375,5.75,7.0,4.5,5.613333333,5.0,-1,1,0,1,0,0,0,0,0,0
2,13,7.502,6.811594203,7.51,7.1875,6.75,4.0,9.5,6.883333333,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.002,8.457556936,6.26,7.5,4.0,8.0,0.0,7.723333333,5.0,-1,1,0,0,0,1,0,0,0,0
2,10,9.502,10.0,7.51,7.8125,5.5,7.0,4.0,7.61,10.0,0,1,0,1,0,0,0,0,0,0
2,14,7.502,7.48447205,7.51,6.25,6.25,4.0,8.5,6.333333333,5.0,-1,1,0,1,0,0,0,0,0,0
2,13,9.002,10.0,7.51,7.1875,9.0,8.0,10.0,7.833333333,5.0,-1,0,1,1,0,0,0,0,0,0
2,12,8.502,7.5252525255,7.51,7.5,3.75,4.0,3.5,7.223333333,5.0,-1,1,0,1,0,0,0,0,0,0
2,12,9.002,7.979797980000001,7.51,7.1875,5.5,5.0,6.0,7.273333333,10.0,0,1,0,1,0,0,0,0,0,0
2,11,10.002,9.523809524,7.51,7.5,6.0,6.0,6.0,7.276666667,10.0,0,1,0,1,0,0,0,0,0,0
2,11,9.002,8.695652174,7.51,7.5,8.0,7.0,9.0,7.5,10.0,0,0,1,1,0,0,0,0,0,0
2,12,6.418,6.6666666665,6.255,6.875,3.5,6.0,1.0,6.72,5.0,-1,1,0,1,0,0,0,0,0,0
2,11,9.002,9.3271221535,7.51,8.125,8.0,9.0,7.0,7.946666667,10.0,0,0,1,1,0,0,0,0,0,0
2,10,10.002,7.784679089,7.51,8.4375,9.0,8.0,10.0,8.503333333,10.0,1,0,1,1,0,0,0,0,0,0
3,13,9.168,6.370972886666667,7.5,6.875,6.5,6.5,5.0,5.7875,10.0,0,1,0,1,0,0,0,0,0,0
3,13,7.5,7.329323308333333,8.755,7.8125,6.333333333333333,6.0,5.5,8.915,10.0,0,1,0,0,0,1,0,0,0,0
3,13,8.334,3.9141382866666663,2.51,3.4375,0.0,0.0,0.0,3.1225,10.0,0,0,1,1,0,0,0,0,0,0
3,13,10.002,5.315995871999999,6.255,6.71875,5.666666666666667,5.0,4.5,6.1625,10.0,0,0,1,0,0,1,0,0,0,0
3,13,9.585,5.404288499000001,9.38,7.96875,4.666666666666667,0.0,5.0,7.5475,10.0,3,1,0,0,0,1,0,0,0,0
3,16,9.585,5.201336675,9.38,7.03125,3.1666666666666665,3.0,6.5,6.79,2.5,-3,1,0,1,0,0,0,0,0,0
3,15,9.168,4.305555555666667,9.38,7.5,4.666666666666667,5.0,4.5,6.7075,5.0,-1,0,1,1,0,0,0,0,0,0
3,15,7.084,5.714285714333333,9.38,7.65625,1.75,0.0,3.5,6.5825,5.0,-1,1,0,1,0,0,0,0,0,0
3,13,9.585,8.097577276666668,9.38,7.5,6.5,4.0,6.0,7.54,10.0,0,0,1,1,0,0,0,0,0,0
3,12,9.168,9.441269841333334,9.38,9.0625,9.666666666666666,10.0,9.0,9.1725,10.0,0,1,0,0,1,0,0,0,0,0
3,13,8.334,7.777033492666668,8.125,7.03125,6.333333333333333,5.5,6.5,6.5425,10.0,0,1,0,1,0,0,0,0,0,0
3,12,8.751,7.705263158,5.63,7.03125,3.6666666666666665,1.0,6.0,7.4575,10.0,0,1,0,1,0,0,0,0,0,0
3,15,9.585,5.560902255666666,8.755,7.96875,4.833333333333333,0.0,6.5,7.5025,10.0,3,0,1,0,0,0,0,0,0,0
3,12,9.168,5.5110047846666665,8.755,7.8125,6.166666666666667,5.5,6.0,7.295,10.0,1,1,0,0,0,1,0,0,0,0
3,12,10.002,9.149206349333332,2.51,7.96875,6.166666666666667,6.0,4.5,8.2525,10.0,0,0,1,1,0,0,0,0,0,0
3,13,5.832,3.783838383666666,8.135,5.15625,4.666666666666667,0.0,4.0,5.5,10.0,0,1,0,1,0,0,0,0,0,0
3,13,7.917,8.393265993333333,8.755,7.1875,2.6666666666666665,2.0,5.0,6.58,10.0,0,1,0,1,0,0,0,0,0,0
3,11,10.002,8.933333333333334,10.0,7.03125,3.1666666666666665,3.0,4.0,6.705,10.0,1,1,0,1,0,0,0,0,0,0
3,14,8.334,9.060606060666666,8.75,7.65625,3.75,4.0,3.5,7.3325,5.0,-1,1,0,1,0,0,0,0,0,0
3,12,8.751,5.627886710333333,8.755,7.96875,8.166666666666666,8.0,7.0,7.545,10.0,0,0,1,1,0,0,0,0,0,0
3,14,7.5,6.157902555,2.51,6.09375,3.1666666666666665,2.0,5.5,5.4525,5.0,-1,1,0,1,0,0,0,0,0,0
3,11,8.334,9.109090909,8.135,7.1875,5.5,6.5,4.5,7.415,10.0,1,1,0,1,0,0,0,0,0,0
3,13,7.5,4.516498316333333,2.51,4.21875,6.333333333333333,5.0,7.5,4.1625,10.0,0,0,1,1,0,0,0,0,0,0
3,14,8.751,7.735353535333334,8.755,6.09375,3.5,4.0,3.5,5.62,5.0,-1,1,0,1,0,0,0,0,0,0
3,13,8.751,10.0,9.38,6.875,7.0,10.0,4.0,7.1275,10.0,0,0,1,1,0,0,0,0,0,0
3,11,9.168,9.866666666666667,8.755,9.0625,8.5,8.5,7.0,9.09,10.0,1,1,0,1,0,0,0,0,0,0
3,11,10.002,8.831746031666666,8.135,9.0625,7.666666666666667,9.0,5.5,8.545,10.0,1,0,1,0,0,1,0,0,0,0
3,12,9.168,9.803921568666668,4.38,7.96875,6.666666666666667,6.5,4.5,7.335,10.0,0,0,1,1,0,0,0,0,0,0
3,11,6.666,9.283272283333334,8.755,8.90625,8.166666666666666,8.0,6.5,8.755,10.0,1,0,1,1,0,0,0,0,0,0
3,14,7.917,2.777777777666667,7.51,7.65625,4.0,4.0,6.175761904761905,6.9175,5.0,-1,1,0,1,0,0,0,0,0,0
3,15,8.751,6.125925926,8.755,6.25,3.1666666666666665,2.0,5.0,5.495,5.0,-1,1,0,1,0,0,0,0,0,0
3,12,9.168,9.866666666666667,2.51,9.375,9.666666666666666,10.0,9.0,9.45,10.0,1,0,1,0,1,0,0,0,0,0
3,14,7.5,5.266499582333334,2.51,6.041666667,5.0,4.5,4.0,6.11,10.0,0,1,0,1,0,0,0,0,0,0
3,12,9.168,9.866666666666667,7.51,8.333333333,7.0,7.0,5.5,7.553333333,10.0,0,0,1,1,0,0,0,0,0,0
3,13,7.917,8.293650793666666,5.63,8.541666667,7.0,6.5,5.5,7.553333333,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.334,6.830075188,2.51,7.083333333,4.0,7.5,3.5,6.94,10.0,0,0,1,1,0,0,0,0,0,0
3,15,10.002,5.017209691,6.88,6.25,2.0,2.0,0.0,5.883333333,5.0,-2,1,0,1,0,0,0,0,0,0
3,12,8.751,6.468838763666667,9.38,7.083333333,4.5,4.0,6.0,7.496666667,10.0,0,0,1,1,0,0,0,0,0,0
3,13,7.083,5.111779448666667,2.51,8.333333333,8.666666666666666,8.5,7.5,7.39,10.0,0,0,1,1,0,0,0,0,0,0
3,12,10.002,10.0,2.51,9.583333333,9.833333333333334,10.0,9.5,9.45,10.0,1,0,1,0,1,0,0,0,0,0
3,14,9.585,9.382456140333334,8.13,7.291666667,7.333333333333333,8.5,3.5,7.496666667,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,9.168,5.793483709333334,7.51,7.291666667,6.666666666666667,8.5,4.5,6.936666667,10.0,0,0,1,1,0,0,0,0,0,0
3,11,10.002,10.0,2.51,8.541666667,8.833333333333334,8.0,8.5,7.56,10.0,1,0,1,0,1,0,0,0,0,0
3,14,9.585,6.043441938333333,7.51,7.5,5.0,4.0,4.0,7.103333333,10.0,0,0,1,1,0,0,0,0,0,0
3,15,10.002,4.849791144666667,6.25,6.041666667,3.0,4.5,4.5,5.88,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,8.334,5.618045113,5.0,7.708333333,5.833333333333333,4.0,6.0,6.993333333,5.0,-1,1,0,1,0,0,0,0,0,0
3,13,9.168,10.0,8.75,8.125,3.75,2.0,5.5,8.1275,10.0,0,1,0,1,0,0,0,0,0,0
3,12,0.0,7.703703703666666,6.885,6.40625,2.0,0.0,6.0,6.37,10.0,0,0,1,1,0,0,0,0,0,0
3,12,7.083,5.567251461999999,7.51,7.65625,4.666666666666667,0.0,7.0,7.5,10.0,1,0,1,1,0,0,0,0,0,0
3,14,9.585,9.523809524,5.625,7.34375,5.333333333333333,4.0,3.5,6.955,10.0,0,0,1,0,0,1,0,0,0,0
3,13,7.917,6.585769980666666,7.51,6.5625,5.166666666666667,6.0,7.0,5.83,10.0,0,0,1,1,0,0,0,0,0,0
3,13,9.168,10.0,7.51,7.96875,8.0,9.0,7.0,7.835,10.0,0,0,1,1,0,0,0,0,0,0
3,13,9.168,6.363636363666667,2.51,8.28125,6.0,6.0,4.5,7.2475,10.0,0,1,0,1,0,0,0,0,0,0
3,12,9.585,10.0,2.51,8.59375,6.666666666666667,6.0,6.0,8.3775,10.0,0,1,0,0,1,0,0,0,0,0
3,13,9.168,7.787878788,7.51,7.96875,5.666666666666667,3.0,6.0,7.335,10.0,0,0,1,1,0,0,0,0,0,0
3,12,9.168,7.039682539666667,8.13,7.1875,6.833333333333333,6.0,6.0,6.995,10.0,0,1,0,1,0,0,0,0,0,0
3,14,9.585,7.621832358666666,7.51,7.8125,6.333333333333333,3.5,7.5,7.4175,10.0,0,0,1,1,0,0,0,0,0,0
3,12,9.585,9.824561403666666,7.51,7.8125,7.666666666666667,6.0,8.0,7.7925,10.0,1,0,1,1,0,0,0,0,0,0
3,12,7.5,7.722222222333333,8.13,8.90625,8.666666666666666,8.5,8.0,8.8825,10.0,0,0,1,1,0,0,0,0,0,0
3,12,9.168,9.523809523666666,2.51,8.4375,7.333333333333333,6.0,7.5,8.1675,10.0,0,1,0,1,0,0,0,0,0,0
3,14,7.5,7.84502924,7.51,5.46875,2.333333333333333,3.0,2.0,5.125,10.0,0,0,1,1,0,0,0,0,0,0
3,14,8.751,5.822406257,7.51,7.34375,3.5,1.0,3.5,6.7475,10.0,0,1,0,1,0,0,0,0,0,0
3,13,8.334,5.4312354313333335,7.51,7.65625,0.0,0.0,0.0,7.5,10.0,0,0,1,1,0,0,0,0,0,0
3,16,7.917,3.2619047620000003,8.13,6.5625,5.166666666666667,5.0,5.5,5.496,5.0,-2,0,1,1,0,0,0,0,0,0
3,16,9.168,3.7763975156666674,8.13,6.09375,3.0,2.5,4.0,4.268,5.0,-2,0,1,1,0,0,0,0,0,0
3,13,10.002,5.705128205,8.13,6.25,3.1666666666666665,1.0,2.5,4.728,10.0,0,0,1,1,0,0,0,0,0,0
3,14,6.666,7.435897436,7.51,8.125,5.5,6.0,5.5,6.964,5.0,-1,1,0,1,0,0,0,0,0,0
3,12,6.249,4.600414078666667,7.5,6.5625,5.0,5.0,4.0,5.824,10.0,1,1,0,1,0,0,0,0,0,0
3,13,9.168,3.7546583853333337,8.13,7.1875,3.6666666666666665,3.5,3.5,5.422,10.0,0,0,1,1,0,0,0,0,0,0
3,13,8.751,6.481366459666667,8.13,7.03125,3.9333333333333336,1.5,5.0,6.232,10.0,0,1,0,1,0,0,0,0,0,0
3,12,8.751,9.616977225666666,2.51,8.90625,6.833333333333333,7.0,6.5,8.7,10.0,1,1,0,1,0,0,0,0,0,0
3,13,0.0,2.5238095237666665,8.13,7.03125,2.833333333333333,1.5,7.0,5.258,10.0,0,0,1,1,0,0,0,0,0,0
3,14,10.002,2.750517598333333,6.885,5.0,4.333333333333333,5.0,4.0,5.03,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,8.751,7.972686733666666,7.505,7.34375,5.833333333333333,4.5,8.0,7.14,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,8.334,8.133333333333333,10.0,7.8125,3.8333333333333335,2.5,3.5,6.6225,10.0,0,1,0,1,0,0,0,0,0,0
